policy_id,client_id,line_of_business,issuing_carrier,issued_on,expiry_date,premium_amount,premium_bill_to,renewal_status,last_updated,broker_commision_pct
P003268,C002369,Cartographer,"Rodriguez, Rogers and Watkins Insurance Inc.",2006-01-12,2026-01-12,546.1736887986394,Agency Bill,New,2025-11-28,9.719167639236339
P007372,C008507,Pensions consultant,Cooper-Thompson Insurance Inc.,2006-02-01,2026-02-01,777.5189288060501,Subsidiary,Canceled,2025-11-28,13.009634047909753
P002001,C008644,Health promotion specialist,Boyd-Smith Insurance Inc.,2006-10-14,2026-10-14,1000.5540221518434,Mortgagee,Canceled,2025-11-28,6.881817690667108
P007087,C009345,Dealer,Pierce LLC Insurance Inc.,2006-03-21,2026-03-21,2961.878166967187,Payroll Vendor,Renewal Quoted,2025-11-28,15.596322969612286
P007786,C005433,"Engineer, materials",Rich Group Insurance Inc.,2006-01-14,2026-01-14,281.04594773115184,Parent Company,Marketing,2025-11-28,11.131201981856574
P003141,C003669,Environmental consultant,White and Sons Insurance Inc.,2006-09-13,2026-09-13,255.3782136375863,Payroll Vendor,Canceled,2025-11-28,6.5984405571177955
P003080,C009807,"Conservator, furniture",Sanders-Jordan Insurance Inc.,2006-05-14,2026-05-14,818.4672720790313,Agency Bill,Canceled,2025-11-28,14.366100754050457
P007977,C009299,Occupational therapist,Pearson-Miller Insurance Inc.,2006-03-07,2026-03-07,733.9974288197312,Parent Company,Renewal Quoted,2025-11-28,12.350158525190139
P005539,C004215,Speech and language therapist,Mcdowell Group Insurance Inc.,2006-10-23,2026-10-23,3030.0317735951458,Insured,Renewal Quoted,2025-11-28,12.330274053803025
P006809,C005555,Advertising account executive,Kennedy-Porter Insurance Inc.,2006-01-06,2026-01-06,203.23666359493504,Direct Bill,Marketing,2025-11-28,9.833293594905058
P002861,C006429,Site engineer,Johnson-Yang Insurance Inc.,2006-10-24,2026-10-24,380.5258485498431,Third-Party Billing,Renewal Quoted,2025-11-28,13.067222030506041
P008375,C004478,Systems developer,Matthews-Rivera Insurance Inc.,2006-09-25,2026-09-25,116.88434466525699,Agency Bill,Marketing,2025-11-28,11.488979705296968
P003253,C006915,Information systems manager,"Cochran, Rush and Macdonald Insurance Inc.",2006-07-27,2026-07-27,3021.5513949922515,Mortgagee,Marketing,2025-11-28,12.39814703817892
P007991,C008345,Land/geomatics surveyor,"Jenkins, Powers and Baldwin Insurance Inc.",2006-02-11,2026-02-11,610.7048042245407,Parent Company,Marketing,2025-11-28,8.851270305410681
P007021,C007443,Clinical research associate,Sanford Group Insurance Inc.,2006-01-20,2026-01-20,4116.221761998243,Premium Finance Company,Marketing,2025-11-28,16.20943907388007
P002115,C002137,"Surveyor, hydrographic","Bridges, Pacheco and Preston Insurance Inc.",2006-03-14,2026-03-14,353.91106958764396,Agency Bill,Marketing,2025-11-28,5.709804532295698
P008439,C001189,Print production planner,"Johnson, Anderson and Brown Insurance Inc.",2006-01-04,2026-01-04,364.819315841194,Subsidiary,New,2025-11-28,13.036046790291705
P009714,C005856,Dance movement psychotherapist,"Lewis, Buckley and Dean Insurance Inc.",2006-10-26,2026-10-26,523.380881835626,Premium Finance Company,Renewal Quoted,2025-11-28,11.764579329107876
P007774,C006165,"Chemist, analytical",Wilkerson PLC Insurance Inc.,2006-10-31,2026-10-31,123.53265582643274,Premium Finance Company,New,2025-11-28,9.895088174377902
P001170,C005843,Gaffer,Stevenson-Fletcher Insurance Inc.,2006-10-19,2026-10-19,1956.8498079643473,Premium Finance Company,Renewal Quoted,2025-11-28,10.676407512103221
P008016,C006627,Financial adviser,Brooks and Sons Insurance Inc.,2006-02-26,2026-02-26,380.4307503185303,Subsidiary,Canceled,2025-11-28,13.856117573955096
P005450,C006323,Operational researcher,Johnson-Sanders Insurance Inc.,2006-10-25,2026-10-25,686.6223781332753,Parent Company,Renewal Quoted,2025-11-28,18.164381248353227
P009078,C004994,Warden/ranger,Turner Group Insurance Inc.,2006-10-13,2026-10-13,493.9171400134081,Direct Bill,New,2025-11-28,7.495206422001517
P005859,C005571,Chiropodist,"Wilson, Rhodes and Harrison Insurance Inc.",2006-04-17,2026-04-17,734.316188099939,Insured,Canceled,2025-11-28,9.5555369205736
P008680,C007640,Hospital pharmacist,Williams-Petersen Insurance Inc.,2006-02-19,2026-02-19,825.4865797447784,Insured,New,2025-11-28,6.135819449758905
P009247,C009357,English as a foreign language teacher,Rogers PLC Insurance Inc.,2006-07-02,2026-07-02,362.4255656131448,Payroll Vendor,New,2025-11-28,12.805784840021389
P006668,C006212,Chartered legal executive (England and Wales),"Hernandez, Jones and Cummings Insurance Inc.",2006-05-12,2026-05-12,360.5088664459898,Direct Bill,Marketing,2025-11-28,17.284919980087988
P006200,C007673,Professor Emeritus,Erickson LLC Insurance Inc.,2006-11-21,2026-11-21,532.1482665349346,Subsidiary,Canceled,2025-11-28,7.862503278448011
P008157,C005384,Animal nutritionist,Wood-Estrada Insurance Inc.,2006-03-31,2026-03-31,1568.587075772667,Payroll Vendor,New,2025-11-28,15.521611640251752
P009996,C002336,Chief Operating Officer,Young-Berger Insurance Inc.,2006-02-10,2026-02-10,197.0986309191082,Direct Bill,Marketing,2025-11-28,15.211457352819892
P007634,C009481,Learning mentor,"Gallagher, Johnson and Li Insurance Inc.",2006-08-31,2026-08-31,272.92871440562305,Mortgagee,Marketing,2025-11-28,18.289357021161628
P003764,C003883,"Merchandiser, retail",Phillips-Carter Insurance Inc.,2005-12-27,2025-12-27,1918.524775846736,Insured,Canceled,2025-11-28,10.250045839699952
P007022,C004836,Insurance broker,"Keller, Williams and Mccarthy Insurance Inc.",2006-11-01,2026-11-01,179.26336150053388,Third-Party Billing,Renewal Quoted,2025-11-28,6.994847285875782
P008359,C008173,Academic librarian,"Huff, Davis and Key Insurance Inc.",2005-12-10,2025-12-10,287.2630390591155,Premium Finance Company,Renewal Quoted,2025-11-28,12.270865266001628
P008447,C006986,Broadcast engineer,"Davis, Brown and Herrera Insurance Inc.",2005-12-20,2025-12-20,247.2473779528863,Agency Bill,Canceled,2025-11-28,11.573580678369943
P003422,C006740,Interpreter,Evans Group Insurance Inc.,2006-06-24,2026-06-24,375.06301663533446,Insured,Canceled,2025-11-28,14.197394393296408
P006996,C001782,"Buyer, industrial","Sanders, Gillespie and Wise Insurance Inc.",2006-07-10,2026-07-10,253.8230094561161,Mortgagee,Renewal Quoted,2025-11-28,13.410435650722244
P008725,C008164,"Designer, jewellery","Wolfe, Holloway and Ramos Insurance Inc.",2006-05-09,2026-05-09,5047.23715454779,Subsidiary,Canceled,2025-11-28,8.857709693097561
P009458,C007156,Sport and exercise psychologist,"Torres, Jones and Mata Insurance Inc.",2005-12-31,2025-12-31,224.77974734385313,Parent Company,Renewal Quoted,2025-11-28,11.982517021364954
P005747,C006917,"Radiographer, diagnostic",Espinoza-Carr Insurance Inc.,2006-01-15,2026-01-15,406.5407102008628,Mortgagee,New,2025-11-28,0.23032283200825354
P006639,C003831,Regulatory affairs officer,Lewis-Singleton Insurance Inc.,2006-03-23,2026-03-23,223.7284073555044,Mortgagee,Marketing,2025-11-28,11.204823596235386
P008651,C009820,Media planner,"Henderson, Newton and Copeland Insurance Inc.",2006-03-01,2026-03-01,650.5465833384288,Parent Company,New,2025-11-28,16.789840076382923
P006529,C004501,Electrical engineer,Douglas LLC Insurance Inc.,2006-03-07,2026-03-07,3527.088067091631,Mortgagee,New,2025-11-28,16.58014479825632
P003085,C003853,Art gallery manager,Johnson PLC Insurance Inc.,2006-06-30,2026-06-30,1340.680889534479,Subsidiary,Marketing,2025-11-28,12.377750759123247
P007201,C002724,Legal executive,Delacruz PLC Insurance Inc.,2006-08-25,2026-08-25,379.60888167909894,Premium Finance Company,Marketing,2025-11-28,8.896799633223251
P002135,C009995,Public relations account executive,Lee LLC Insurance Inc.,2006-11-22,2026-11-22,180.24053010566678,Agency Bill,Canceled,2025-11-28,8.39268363073508
P001600,C006812,Economist,Bowman-Potter Insurance Inc.,2006-07-21,2026-07-21,2112.305955440406,Parent Company,Renewal Quoted,2025-11-28,6.303867472449309
P009089,C002685,"Scientist, marine",Johnson-Richardson Insurance Inc.,2006-10-11,2026-10-11,287.13624557771846,Agency Bill,Canceled,2025-11-28,8.646481941591677
P003293,C002614,"Doctor, general practice",Yates Inc Insurance Inc.,2006-01-16,2026-01-16,475.4899839450334,Direct Bill,New,2025-11-28,9.768071680835849
P008649,C001621,"Designer, multimedia","Miller, Cruz and Rodriguez Insurance Inc.",2006-06-05,2026-06-05,427.5779613848666,Premium Finance Company,Marketing,2025-11-28,8.427044059806352
P002371,C009627,"Programme researcher, broadcasting/film/video",Howell-Maynard Insurance Inc.,2005-12-26,2025-12-26,2264.548480336933,Third-Party Billing,New,2025-11-28,15.11798880598299
P009037,C001349,Armed forces operational officer,"King, King and Shaffer Insurance Inc.",2006-09-21,2026-09-21,1443.9054706399384,Direct Bill,Renewal Quoted,2025-11-28,11.357133024047455
P007496,C007009,Outdoor activities/education manager,Rowe PLC Insurance Inc.,2005-12-03,2025-12-03,1079.5617479400603,Payroll Vendor,Marketing,2025-11-28,11.960566740173682
P003034,C007151,"Engineer, automotive",Clark LLC Insurance Inc.,2006-07-11,2026-07-11,352.8332897067753,Direct Bill,Renewal Quoted,2025-11-28,6.640832166894037
P007276,C009631,Textile designer,Smith PLC Insurance Inc.,2006-02-27,2026-02-27,3855.384989134196,Third-Party Billing,Renewal Quoted,2025-11-28,17.08476789178997
P002998,C007162,"Administrator, charities/voluntary organisations","Valdez, Fox and Estrada Insurance Inc.",2006-10-29,2026-10-29,118.9369395601054,Subsidiary,Canceled,2025-11-28,19.4620446470836
P009903,C003071,Clinical cytogeneticist,Sweeney Inc Insurance Inc.,2006-05-06,2026-05-06,548.3935517097741,Insured,Canceled,2025-11-28,14.371114329752922
P005791,C007544,IT trainer,Martin-Brown Insurance Inc.,2005-12-02,2025-12-02,257.80169247650736,Third-Party Billing,New,2025-11-28,15.573199226321833
P001845,C002818,Building surveyor,Gonzalez-Cisneros Insurance Inc.,2006-03-21,2026-03-21,6564.321705038035,Insured,Canceled,2025-11-28,5.3320421016229265
P009194,C009997,"Administrator, sports","Ayers, Morse and Kelley Insurance Inc.",2005-12-05,2025-12-05,391.82895625215184,Mortgagee,Marketing,2025-11-28,8.553978905895093
P003797,C009696,"Engineer, energy",Pratt Group Insurance Inc.,2006-03-07,2026-03-07,302.81848174479416,Premium Finance Company,Canceled,2025-11-28,9.322695133662592
P007105,C005583,Sales promotion account executive,Ortiz PLC Insurance Inc.,2006-07-18,2026-07-18,2060.7056169949483,Payroll Vendor,Canceled,2025-11-28,6.59328158607595
P005581,C002511,Acupuncturist,Smith-Goodwin Insurance Inc.,2006-07-14,2026-07-14,1147.6680477380787,Payroll Vendor,Renewal Quoted,2025-11-28,11.467891320561563
P001301,C006168,Field seismologist,"Willis, Mendez and Ramsey Insurance Inc.",2006-09-24,2026-09-24,1186.94853798534,Payroll Vendor,New,2025-11-28,15.079696969686811
P004651,C006400,"Engineer, broadcasting (operations)",Johnston and Sons Insurance Inc.,2006-04-02,2026-04-02,3368.0129667309375,Direct Bill,Renewal Quoted,2025-11-28,12.416442207026787
P004204,C007807,"Scientist, clinical (histocompatibility and immunogenetics)",Oliver-Clark Insurance Inc.,2006-05-22,2026-05-22,803.8549429487083,Premium Finance Company,Marketing,2025-11-28,6.575713352336471
P001820,C008269,"Engineer, automotive",Foster Ltd Insurance Inc.,2006-05-14,2026-05-14,482.28036578245724,Insured,Canceled,2025-11-28,14.375543472984978
P009271,C002101,Paediatric nurse,Cherry and Sons Insurance Inc.,2006-02-24,2026-02-24,620.4466812051782,Parent Company,New,2025-11-28,13.536631032249886
P006806,C002525,Plant breeder/geneticist,Allen-Johnson Insurance Inc.,2006-07-29,2026-07-29,594.0357742732125,Agency Bill,Canceled,2025-11-28,9.640486365154931
P007882,C001365,Garment/textile technologist,Gordon Group Insurance Inc.,2006-04-26,2026-04-26,219.6781062239054,Premium Finance Company,New,2025-11-28,13.139762692770056
P004328,C004150,Seismic interpreter,Gomez PLC Insurance Inc.,2006-02-14,2026-02-14,407.48456935281547,Third-Party Billing,New,2025-11-28,2.9716674450150364
P008260,C002680,Oceanographer,Munoz-Dorsey Insurance Inc.,2006-04-17,2026-04-17,191.77641289542882,Subsidiary,New,2025-11-28,6.210258393598604
P002891,C008199,Copy,Black-Jones Insurance Inc.,2006-04-08,2026-04-08,329.8709670839617,Third-Party Billing,New,2025-11-28,11.69208793052105
P006829,C003018,Radiation protection practitioner,Lowe-Jones Insurance Inc.,2006-11-19,2026-11-19,498.70683416132675,Mortgagee,Marketing,2025-11-28,12.506542995542512
P001971,C002116,"Sales professional, IT",Payne Inc Insurance Inc.,2006-10-30,2026-10-30,327.80941427825667,Payroll Vendor,Canceled,2025-11-28,15.71364163716012
P008691,C001998,Broadcast presenter,"Johnson, Hernandez and Robinson Insurance Inc.",2006-04-07,2026-04-07,365.22334326449334,Parent Company,Marketing,2025-11-28,12.899445201548465
P004844,C001174,"Programmer, systems",Brown-Myers Insurance Inc.,2005-12-28,2025-12-28,478.75442406377556,Mortgagee,Renewal Quoted,2025-11-28,6.098169342373084
P006866,C003322,"Surveyor, planning and development","Romero, Chan and Fields Insurance Inc.",2006-03-04,2026-03-04,154.12386154611994,Premium Finance Company,Canceled,2025-11-28,10.744896709237288
P001125,C005332,Visual merchandiser,Diaz PLC Insurance Inc.,2005-12-16,2025-12-16,189.24362380385196,Parent Company,Renewal Quoted,2025-11-28,7.544238277300228
P003087,C004612,Speech and language therapist,Edwards-Scott Insurance Inc.,2006-04-24,2026-04-24,1186.0946338998233,Mortgagee,Renewal Quoted,2025-11-28,5.606868028371216
P003270,C005313,Health visitor,Jordan LLC Insurance Inc.,2006-09-04,2026-09-04,256.5488824440719,Premium Finance Company,Renewal Quoted,2025-11-28,7.010462070732445
P005523,C007417,Biomedical scientist,Marshall-Dominguez Insurance Inc.,2006-06-21,2026-06-21,390.01166302334883,Subsidiary,Marketing,2025-11-28,12.046995090677608
P001146,C009088,Theatre manager,"Johnson, Thomas and Woodward Insurance Inc.",2006-09-08,2026-09-08,333.64832009557387,Mortgagee,New,2025-11-28,12.50785169545503
P005847,C003097,Television/film/video producer,"Bonilla, Rivas and Nelson Insurance Inc.",2005-12-17,2025-12-17,279.125760641366,Third-Party Billing,New,2025-11-28,17.64222020013212
P002158,C008693,"Doctor, hospital",Meyer-Smith Insurance Inc.,2006-09-06,2026-09-06,338.24959387751363,Payroll Vendor,Renewal Quoted,2025-11-28,5.0319107955526485
P004928,C005591,Neurosurgeon,"Anderson, Franklin and Roberts Insurance Inc.",2006-01-27,2026-01-27,307.98887109186285,Third-Party Billing,Canceled,2025-11-28,16.4442158803484
P001157,C005486,"Psychologist, clinical",Tran LLC Insurance Inc.,2006-11-10,2026-11-10,1109.548437359512,Direct Bill,Marketing,2025-11-28,15.37988270781341
P009302,C004667,Set designer,Reese-Wells Insurance Inc.,2006-11-23,2026-11-23,626.2520784314664,Third-Party Billing,Renewal Quoted,2025-11-28,4.7236197204368615
P004651,C005074,Nature conservation officer,Brown-Valdez Insurance Inc.,2006-06-24,2026-06-24,105.3787207605251,Third-Party Billing,Renewal Quoted,2025-11-28,8.039695129677174
P001019,C003485,"Engineer, petroleum",Zimmerman-Ayala Insurance Inc.,2006-11-18,2026-11-18,213.40426044295617,Premium Finance Company,Canceled,2025-11-28,15.231081243584914
P008507,C001651,Control and instrumentation engineer,"Williams, Peters and Horn Insurance Inc.",2006-03-07,2026-03-07,879.0090656119206,Payroll Vendor,Marketing,2025-11-28,7.346939091674092
P004672,C002790,"Education officer, museum",Haley and Sons Insurance Inc.,2005-12-04,2025-12-04,277.13728356965817,Direct Bill,Renewal Quoted,2025-11-28,10.187641233334086
P002774,C006055,Systems analyst,Evans Inc Insurance Inc.,2005-12-03,2025-12-03,12176.87142237223,Direct Bill,New,2025-11-28,18.627342039543194
P001900,C008251,Photographer,"Johnson, Macias and Schaefer Insurance Inc.",2006-10-16,2026-10-16,1507.738574359216,Parent Company,Renewal Quoted,2025-11-28,19.17117433116228
P002141,C007477,Network engineer,"Perkins, Santiago and Moore Insurance Inc.",2006-03-07,2026-03-07,925.2678246971718,Mortgagee,Marketing,2025-11-28,8.772233055294963
P002464,C005972,Actuary,Gonzalez Inc Insurance Inc.,2006-08-19,2026-08-19,610.4108976186815,Subsidiary,Marketing,2025-11-28,15.104142223430955
P003610,C006373,Sales executive,Zimmerman-James Insurance Inc.,2006-09-25,2026-09-25,757.4582668228578,Insured,New,2025-11-28,16.183776508918633
P007060,C001309,Insurance underwriter,Baker LLC Insurance Inc.,2006-02-19,2026-02-19,233.0118843186486,Payroll Vendor,Renewal Quoted,2025-11-28,7.324760967588134
P006874,C004055,Conference centre manager,Pittman Group Insurance Inc.,2005-12-24,2025-12-24,611.0880977254758,Premium Finance Company,Marketing,2025-11-28,9.64673946764541
P006847,C004501,Politician's assistant,Quinn-Hopkins Insurance Inc.,2006-09-06,2026-09-06,277.40093410712,Payroll Vendor,Renewal Quoted,2025-11-28,14.644314814485085
P006036,C005295,Chiropodist,Gibson-Lambert Insurance Inc.,2006-11-13,2026-11-13,174.76007647098297,Parent Company,Marketing,2025-11-28,7.225381635390352
P009993,C004110,Community pharmacist,"Pierce, Warren and Bowen Insurance Inc.",2006-07-26,2026-07-26,1981.2371065062543,Direct Bill,Marketing,2025-11-28,15.526471194188368
P005032,C005717,Systems analyst,"Day, Sanchez and Davis Insurance Inc.",2006-05-11,2026-05-11,400.4221506757941,Subsidiary,Renewal Quoted,2025-11-28,7.494186461541923
P003391,C003124,Prison officer,"Walton, Bridges and Lloyd Insurance Inc.",2006-11-09,2026-11-09,337.28468465208044,Premium Finance Company,New,2025-11-28,15.735108956986862
P009483,C001352,Chartered management accountant,Alvarez-Doyle Insurance Inc.,2005-12-04,2025-12-04,410.44599352529826,Direct Bill,Renewal Quoted,2025-11-28,12.729520669073592
P009339,C008293,"Scientist, product/process development",Reed PLC Insurance Inc.,2006-08-11,2026-08-11,452.2412009231246,Parent Company,New,2025-11-28,9.558244945649983
P005217,C006287,Armed forces operational officer,Andrews Ltd Insurance Inc.,2006-11-07,2026-11-07,2184.5989496660004,Insured,Marketing,2025-11-28,13.610522919258525
P008826,C008395,Stage manager,Cook-Kim Insurance Inc.,2006-10-17,2026-10-17,2068.5790890993526,Payroll Vendor,New,2025-11-28,13.252347346973904
P001199,C009415,Operations geologist,Long Group Insurance Inc.,2006-08-11,2026-08-11,3829.29595052091,Third-Party Billing,New,2025-11-28,9.221241478174807
P009287,C009187,Electronics engineer,Fuller Ltd Insurance Inc.,2006-02-03,2026-02-03,224.593092088706,Payroll Vendor,Renewal Quoted,2025-11-28,11.988231072459214
P009366,C002358,"Therapist, sports",Stone-Murphy Insurance Inc.,2005-12-11,2025-12-11,441.48882013875635,Mortgagee,Renewal Quoted,2025-11-28,5.82026157614428
P009900,C004526,Interior and spatial designer,Walker Inc Insurance Inc.,2006-03-06,2026-03-06,255.37576197021758,Direct Bill,Canceled,2025-11-28,9.193538866089673
P004945,C005787,Naval architect,"Green, Carson and Castro Insurance Inc.",2006-01-29,2026-01-29,816.5759860925693,Insured,Canceled,2025-11-28,14.6355969430895
P007407,C006570,Advice worker,Bishop-Smith Insurance Inc.,2006-05-11,2026-05-11,167.15780293679725,Mortgagee,Canceled,2025-11-28,16.130824728881578
P001300,C003150,"Nurse, children's","Robbins, Burke and Ferguson Insurance Inc.",2006-07-17,2026-07-17,211.98430528024696,Parent Company,New,2025-11-28,13.919394034390052
P004041,C009979,Data scientist,"Mitchell, Galvan and Fisher Insurance Inc.",2006-08-29,2026-08-29,205.36596202878187,Parent Company,Marketing,2025-11-28,13.353908029811784
P009400,C002059,Town planner,Davis-Grimes Insurance Inc.,2006-02-06,2026-02-06,3323.4161940187446,Insured,New,2025-11-28,16.31932941866408
P008055,C006028,Counsellor,Johnson-Taylor Insurance Inc.,2006-01-15,2026-01-15,178.40224700922082,Third-Party Billing,Canceled,2025-11-28,5.483144663938021
P003833,C001104,Patent examiner,"Reed, Arellano and Hanson Insurance Inc.",2006-11-08,2026-11-08,398.8812699618919,Third-Party Billing,Renewal Quoted,2025-11-28,18.53915906880432
P003124,C006740,Communications engineer,Wheeler PLC Insurance Inc.,2006-09-07,2026-09-07,2155.3345763322995,Direct Bill,Marketing,2025-11-28,8.178471170764759
P006717,C002318,Secondary school teacher,Martinez Group Insurance Inc.,2006-02-05,2026-02-05,430.5793078686987,Premium Finance Company,Canceled,2025-11-28,18.833054020700505
P006983,C008435,"Engineer, building services",Clark-Brooks Insurance Inc.,2006-08-29,2026-08-29,222.07616671603978,Payroll Vendor,Canceled,2025-11-28,16.88694060863085
P005371,C004105,Equality and diversity officer,"Tucker, Griffin and Green Insurance Inc.",2006-03-18,2026-03-18,1558.1558784349281,Agency Bill,Marketing,2025-11-28,8.786714132130223
P001968,C001623,"Therapist, drama","Burke, Jenkins and Harris Insurance Inc.",2006-03-24,2026-03-24,3247.8050180995338,Mortgagee,New,2025-11-28,8.224435770807208
P005907,C002960,Research scientist (life sciences),"Garza, Russell and Ward Insurance Inc.",2006-08-01,2026-08-01,121.12482991857584,Subsidiary,Renewal Quoted,2025-11-28,14.883972246501912
P005381,C002301,Mental health nurse,Harris-Espinoza Insurance Inc.,2005-12-15,2025-12-15,277.95906998138247,Premium Finance Company,Marketing,2025-11-28,19.20407288648885
P004815,C005266,Medical illustrator,"Snow, Mcdowell and Newton Insurance Inc.",2006-11-16,2026-11-16,233.05924203240733,Insured,Canceled,2025-11-28,15.59907273197009
P005074,C003792,"Surveyor, insurance","Welch, Contreras and Marquez Insurance Inc.",2006-08-08,2026-08-08,2776.8354228883804,Third-Party Billing,Renewal Quoted,2025-11-28,14.600114453290365
P006345,C002039,Air broker,"Payne, Snyder and Rodriguez Insurance Inc.",2006-01-13,2026-01-13,2308.386908331128,Insured,Renewal Quoted,2025-11-28,10.195460264229606
P005393,C007457,Microbiologist,Hicks-Smith Insurance Inc.,2006-08-18,2026-08-18,618.4836124266062,Direct Bill,Renewal Quoted,2025-11-28,12.03524293865278
P007925,C005348,Community development worker,Aguilar-Jones Insurance Inc.,2006-08-24,2026-08-24,120.97959341798362,Premium Finance Company,New,2025-11-28,7.09529909108518
P001993,C002586,"Engineer, aeronautical",Robinson PLC Insurance Inc.,2006-11-05,2026-11-05,494.73189104231966,Insured,Renewal Quoted,2025-11-28,17.244064038522165
P008195,C001796,Bonds trader,Becker-Jackson Insurance Inc.,2006-06-04,2026-06-04,3695.910283222185,Agency Bill,Marketing,2025-11-28,16.040500158428234
P002706,C001173,Sports coach,King-Ramos Insurance Inc.,2006-07-19,2026-07-19,308.4405796895645,Third-Party Billing,Canceled,2025-11-28,8.176691992304495
P009430,C003872,"Horticulturist, commercial",Romero-Sanchez Insurance Inc.,2006-03-05,2026-03-05,4163.4752943585545,Third-Party Billing,Canceled,2025-11-28,10.03244836757914
P009059,C008159,Economist,"Robinson, Young and Hardy Insurance Inc.",2006-01-12,2026-01-12,255.35050036672789,Mortgagee,Marketing,2025-11-28,11.71002245224431
P007012,C005533,Tax inspector,"Lee, Castillo and Lewis Insurance Inc.",2006-04-12,2026-04-12,7921.275290668003,Parent Company,Marketing,2025-11-28,14.274083969549352
P008271,C002067,Civil Service fast streamer,"Calhoun, Hill and Jacobson Insurance Inc.",2006-05-13,2026-05-13,452.6621847333843,Subsidiary,Renewal Quoted,2025-11-28,8.464366915050812
P008748,C005006,Camera operator,Garcia-Bell Insurance Inc.,2006-03-23,2026-03-23,2037.1152694337334,Third-Party Billing,Canceled,2025-11-28,8.519638437843623
P007341,C005724,Water quality scientist,Rogers Inc Insurance Inc.,2006-07-03,2026-07-03,253.02987650592274,Agency Bill,Renewal Quoted,2025-11-28,18.08875036779021
P004683,C009541,Midwife,Campbell Inc Insurance Inc.,2005-12-19,2025-12-19,542.732036240166,Agency Bill,Marketing,2025-11-28,10.096224670088867
P006955,C007580,Chiropodist,Watts-Stokes Insurance Inc.,2006-08-27,2026-08-27,113.07918241858016,Mortgagee,Canceled,2025-11-28,6.385946622754177
P007098,C001045,Licensed conveyancer,"Jackson, Mcconnell and Obrien Insurance Inc.",2005-12-30,2025-12-30,277.186823377011,Payroll Vendor,Marketing,2025-11-28,14.116136878154434
P008506,C007103,"Surveyor, commercial/residential",Glover Inc Insurance Inc.,2006-08-14,2026-08-14,435.2755441573887,Parent Company,Marketing,2025-11-28,13.23071493043555
P009867,C001149,Water quality scientist,Cardenas-Elliott Insurance Inc.,2006-07-12,2026-07-12,1364.2262196590375,Payroll Vendor,New,2025-11-28,9.602625540513465
P005311,C004060,Archaeologist,Oneal-White Insurance Inc.,2006-09-04,2026-09-04,280.8731233757925,Parent Company,New,2025-11-28,6.207496112089499
P007319,C001428,"Psychologist, prison and probation services","Poole, Johnson and Johnson Insurance Inc.",2006-03-17,2026-03-17,415.6287361191611,Agency Bill,Renewal Quoted,2025-11-28,12.21265349030615
P002882,C007497,Clothing/textile technologist,Moon Ltd Insurance Inc.,2005-12-04,2025-12-04,342.9802185818208,Direct Bill,Marketing,2025-11-28,7.362097484337497
P004246,C006321,Magazine features editor,"Garza, Patrick and Tapia Insurance Inc.",2006-01-31,2026-01-31,338.9797040707229,Mortgagee,New,2025-11-28,8.021268717775811
P002854,C001713,Public relations officer,Richardson Group Insurance Inc.,2006-03-16,2026-03-16,275.6456992145828,Parent Company,Canceled,2025-11-28,14.313102826957838
P006772,C008499,Sports therapist,"Gonzalez, Dixon and Jensen Insurance Inc.",2006-05-17,2026-05-17,472.3055854375544,Insured,New,2025-11-28,12.835547094376121
P004447,C007867,"Chemist, analytical",Moore Ltd Insurance Inc.,2005-12-19,2025-12-19,2422.857060087324,Insured,Canceled,2025-11-28,11.276927240453904
P002996,C007865,"Exhibitions officer, museum/gallery",Howard-Rogers Insurance Inc.,2006-10-12,2026-10-12,684.1890598227798,Premium Finance Company,Renewal Quoted,2025-11-28,6.479967842636588
P003622,C005939,Surgeon,"Boyd, Moss and Gilmore Insurance Inc.",2006-08-14,2026-08-14,2260.4610086575485,Subsidiary,New,2025-11-28,7.506377781602511
P002003,C008122,Exhibition designer,"Chapman, Hughes and Massey Insurance Inc.",2006-03-20,2026-03-20,544.614354905369,Third-Party Billing,Marketing,2025-11-28,15.524509698020598
P003479,C005819,Barrister,Walton-Smith Insurance Inc.,2006-10-23,2026-10-23,648.7070262658146,Premium Finance Company,Renewal Quoted,2025-11-28,8.30269698372778
P005347,C009347,Training and development officer,Cooley Ltd Insurance Inc.,2006-02-02,2026-02-02,1321.6026694358418,Direct Bill,Canceled,2025-11-28,11.604248413867973
P008343,C005440,Museum/gallery exhibitions officer,Townsend-Bates Insurance Inc.,2006-03-17,2026-03-17,553.1313536081938,Premium Finance Company,Marketing,2025-11-28,11.882813281359498
P005837,C008936,Commercial horticulturist,Hall LLC Insurance Inc.,2006-10-30,2026-10-30,1381.34216227462,Third-Party Billing,Canceled,2025-11-28,5.5031190037298865
P002653,C002702,"Conservator, furniture",Lowery-Elliott Insurance Inc.,2006-09-25,2026-09-25,996.9938576728455,Subsidiary,Renewal Quoted,2025-11-28,12.532126186357601
P004276,C005225,Learning mentor,Campbell Ltd Insurance Inc.,2006-08-26,2026-08-26,311.96961788769767,Agency Bill,New,2025-11-28,5.631426292479821
P001228,C001418,"Librarian, public",Donovan and Sons Insurance Inc.,2006-06-02,2026-06-02,144.03856968732345,Premium Finance Company,Marketing,2025-11-28,4.7908248769005475
P006369,C005554,"Surveyor, hydrographic",Allen LLC Insurance Inc.,2006-04-01,2026-04-01,651.5120559192078,Mortgagee,Renewal Quoted,2025-11-28,14.350980902478097
